#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B0E67A
#Date Time: 2024-11-17 01:39:07.359
#Start: 0.1 Hz
#Stop: 10 Hz
#Steps: 101
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.44249 V
#Offset: -0.000290679 V
#Relative: no
#Channel: Channel 2
#Range: 5.48901 V
#Offset: 0.00015677 V
#Relative: no
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
0.1,6.200666311663269,0.004416981232718424,99.95571905004692
0.10471285480509,6.522750469154489,0.03523366245352848,99.96931471308318
0.1096478196143185,6.871495395224223,0.03339527790272018,100.1583610235459
0.1148153621496883,7.225455066853272,0.03293746028781031,100.5438297651153
0.1202264434617413,7.598969650346111,0.03476970682818701,100.883334230062
0.1258925411794168,7.973740451574147,0.02710947766902356,101.188798476899
0.1318256738556408,8.334763481240326,0.0316308845834271,101.727105249711
0.1380384264602885,8.708113696819414,0.02035931471628381,102.0324563421593
0.1445439770745927,9.079726052037495,0.02569801919887891,102.6594317724812
0.1513561248436208,9.450892993329868,0.04410901214637186,103.0217902831798
0.1584893192461113,9.815009411433016,0.03447217420592108,103.6143452917651
0.165958690743756,10.19046887772399,0.03748665128763624,104.1578690029785
0.1737800828749375,10.56062957303427,0.04876462632127256,104.6418164506681
0.1819700858609984,10.93471052434918,0.04503257488507591,105.2621344148311
0.1905460717963247,11.29014738975392,0.02753309288117501,105.9128642102832
0.199526231496888,11.65953901938573,0.01255218120877065,106.5003771466953
0.208929613085404,12.02258408658994,0.01374384617137771,107.1704304675206
0.2187761623949553,12.38621795685679,0.02567463995336156,107.8190011318031
0.2290867652767772,12.73679056746507,0.01816173217294034,108.5184669798192
0.239883291901949,13.09993530816985,0.03325168731463018,109.2457971535874
0.251188643150958,13.44961636938599,0.01169873936535719,109.9711570486866
0.2630267991895381,13.79791491644771,0.02957937934706617,110.6773568840919
